timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776341464.0567646,0,95.0,70795.2,81920.0,286.5,1410,51
1776341464.5569367,0,100.0,70795.2,81920.0,286.7,1410,51
1776341465.0571222,0,100.0,70795.2,81920.0,287.4,1410,51
1776341465.5572784,0,100.0,70795.2,81920.0,284.8,1410,51
1776341466.0574512,0,100.0,70795.2,81920.0,287.3,1410,51
1776341466.5576248,0,100.0,70795.2,81920.0,284.7,1410,52
1776341467.057801,0,100.0,70795.2,81920.0,287.3,1410,52
1776341467.5579693,0,100.0,70795.2,81920.0,292.1,1410,52
1776341468.0581474,0,100.0,70795.2,81920.0,292.0,1410,52
1776341468.5583398,0,100.0,70795.2,81920.0,291.6,1410,52
1776341469.0585063,0,100.0,70795.2,81920.0,290.7,1410,52
1776341469.5586832,0,100.0,70795.2,81920.0,290.0,1410,53
1776341470.0589087,0,96.0,70795.2,81920.0,291.0,1410,53
1776341470.559098,0,100.0,70795.2,81920.0,290.3,1410,53
1776341471.0592902,0,100.0,70795.2,81920.0,294.8,1410,53
1776341471.559458,0,100.0,70795.2,81920.0,290.3,1410,53
1776341472.0596414,0,100.0,70795.2,81920.0,290.9,1410,53
1776341472.5598133,0,100.0,70795.2,81920.0,289.9,1410,53
1776341473.0599997,0,100.0,70795.2,81920.0,288.1,1410,53
1776341473.5602255,0,100.0,70795.2,81920.0,293.7,1410,53
1776341474.060385,0,100.0,70795.2,81920.0,294.0,1410,54
1776341474.5606127,0,100.0,70795.2,81920.0,294.8,1410,54
1776341475.060835,0,100.0,70795.2,81920.0,293.7,1410,54
1776341475.5610447,0,96.0,70795.2,81920.0,289.8,1410,54
1776341476.061253,0,100.0,70795.2,81920.0,292.3,1410,54
1776341476.5614634,0,100.0,70795.2,81920.0,293.6,1410,54
1776341477.0616863,0,100.0,70795.2,81920.0,296.4,1410,54
1776341477.5618992,0,100.0,70795.2,81920.0,292.5,1410,54
1776341478.062111,0,100.0,70795.2,81920.0,292.3,1410,55
1776341478.5623162,0,100.0,70795.2,81920.0,293.9,1410,55
1776341479.0625231,0,100.0,70795.2,81920.0,297.7,1410,55
1776341479.562729,0,100.0,70795.2,81920.0,293.1,1410,55
1776341480.0629408,0,100.0,70795.2,81920.0,295.6,1410,55
1776341480.563124,0,100.0,70795.2,81920.0,295.4,1410,55
1776341481.0633492,0,100.0,70795.2,81920.0,295.8,1410,55
1776341481.5635448,0,100.0,70795.2,81920.0,277.9,1395,55
1776341482.0642486,0,100.0,70795.2,81920.0,293.5,1410,55
1776341482.564415,0,100.0,70795.2,81920.0,297.2,1410,55
