timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776343011.8109508,0,100.0,70803.2,81920.0,297.0,1395,59
1776343012.311159,0,100.0,70803.2,81920.0,299.4,1410,59
1776343012.8113384,0,100.0,70803.2,81920.0,299.3,1410,59
1776343013.3115418,0,100.0,70803.2,81920.0,208.4,1410,59
1776343013.8117013,0,100.0,70803.2,81920.0,301.2,1410,59
1776343014.311907,0,100.0,70803.2,81920.0,299.8,1410,60
1776343014.8121278,0,100.0,70803.2,81920.0,301.9,1410,60
1776343015.312341,0,100.0,70803.2,81920.0,300.8,1410,60
1776343015.812554,0,100.0,70803.2,81920.0,298.4,1410,60
1776343016.3127651,0,100.0,70803.2,81920.0,299.8,1410,60
1776343016.8129385,0,100.0,70803.2,81920.0,299.2,1410,60
1776343017.3130684,0,100.0,70803.2,81920.0,293.1,1410,60
1776343017.8132682,0,100.0,70803.2,81920.0,300.9,1410,60
1776343018.313485,0,100.0,70803.2,81920.0,294.8,1410,60
1776343018.8136952,0,100.0,70803.2,81920.0,297.1,1410,60
1776343019.3139088,0,96.0,70803.2,81920.0,298.7,1410,60
1776343019.8141243,0,100.0,70803.2,81920.0,296.8,1410,60
1776343020.3143294,0,100.0,70803.2,81920.0,297.7,1410,60
1776343020.8145194,0,100.0,70803.2,81920.0,301.2,1410,60
1776343021.3147197,0,100.0,70803.2,81920.0,303.3,1395,60
1776343021.8148754,0,100.0,70803.2,81920.0,300.5,1410,60
1776343022.3150482,0,95.0,70803.2,81920.0,306.0,1410,60
1776343022.815252,0,100.0,70803.2,81920.0,301.6,1410,60
1776343023.3154423,0,100.0,70803.2,81920.0,298.9,1410,60
1776343023.8161054,0,100.0,70803.2,81920.0,297.9,1410,60
1776343024.3163095,0,100.0,70803.2,81920.0,297.0,1410,60
1776343024.8165004,0,100.0,70803.2,81920.0,299.4,1410,61
1776343025.3166866,0,95.0,70803.2,81920.0,301.6,1410,61
1776343025.8168745,0,100.0,70803.2,81920.0,302.6,1395,61
1776343026.3170931,0,100.0,70803.2,81920.0,290.8,1395,61
1776343026.8172932,0,100.0,70803.2,81920.0,305.1,1410,61
1776343027.3174841,0,100.0,70803.2,81920.0,293.1,1395,61
1776343027.8177357,0,100.0,70803.2,81920.0,301.9,1410,61
1776343028.3179338,0,100.0,70803.2,81920.0,295.8,1395,61
1776343028.818094,0,100.0,70803.2,81920.0,303.9,1410,61
1776343029.318251,0,100.0,70803.2,81920.0,295.1,1395,61
1776343029.818445,0,100.0,70803.2,81920.0,303.9,1410,61
1776343030.3186102,0,100.0,70803.2,81920.0,293.2,1395,61
1776343030.818781,0,100.0,70803.2,81920.0,308.9,1410,61
1776343031.318942,0,61.0,70803.2,81920.0,304.9,1410,61
1776343031.8191419,0,100.0,70803.2,81920.0,295.0,1395,61
1776343032.3193188,0,100.0,70803.2,81920.0,295.1,1395,61
1776343032.8195295,0,100.0,70803.2,81920.0,304.3,1410,61
1776343033.319713,0,100.0,70803.2,81920.0,293.4,1395,61
1776343033.8199053,0,100.0,70803.2,81920.0,305.6,1410,62
1776343034.3200955,0,96.0,70803.2,81920.0,297.6,1395,62
1776343034.8202999,0,100.0,70803.2,81920.0,294.3,1395,62
1776343035.3204699,0,100.0,70803.2,81920.0,295.4,1395,62
1776343035.8206651,0,100.0,70803.2,81920.0,293.5,1395,62
