tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_0,217,1776779395.2211308,60.71066856384277,1704.3647766113281,63,0,
quiet_0,253,1776779429.823995,71.29216194152832,1606.342077255249,63,0,
quiet_0,69,1776779264.4812467,39.49570655822754,1964.6518230438232,62,0,
quiet_0,86,1776779281.2205908,64.61620330810547,2031.064510345459,63,0,
quiet_0,167,1776779356.050381,55.359601974487305,1283.95414352417,52,0,
quiet_0,192,1776779373.9041657,32.42802619934082,1695.9202289581299,64,0,
quiet_0,100,1776779298.691749,59.262752532958984,1610.6250286102295,64,0,
quiet_0,155,1776779348.7307053,35.729408264160156,1770.3192234039307,64,0,
quiet_0,10,1776779208.092682,55.957794189453125,1694.7457790374756,64,0,
quiet_0,22,1776779219.650559,51.61714553833008,1458.848476409912,63,0,
quiet_0,225,1776779400.9086137,65.03725051879883,1949.723482131958,58,0,
quiet_0,46,1776779245.377901,39.78466987609863,1542.8874492645264,63,0,
quiet_0,56,1776779255.0476553,58.293819427490234,1377.6483535766602,63,0,
quiet_0,96,1776779294.43262,36.65518760681152,1560.1003170013428,64,0,
quiet_0,165,1776779353.9822774,95.03650665283203,1826.7390727996826,62,0,
quiet_0,240,1776779414.1799586,44.28267478942871,1628.5946369171143,64,0,
quiet_0,9,1776779207.916136,60.32061576843262,1810.0082874298096,64,0,
quiet_0,17,1776779212.4212966,60.23859977722168,1278.5403728485107,63,0,
quiet_0,95,1776779293.8187647,61.89846992492676,1476.2325286865234,64,0,
quiet_0,277,1776779452.1673193,48.85411262512207,1890.2883529663086,64,0,
quiet_0,301,1776779480.9199913,84.70463752746582,1940.089225769043,61,0,
quiet_0,2,1776779201.5225008,37.74237632751465,1688.464641571045,64,0,
quiet_0,111,1776779314.182562,32.926321029663086,1717.5443172454834,64,0,
quiet_0,66,1776779263.3078856,58.32028388977051,1579.8726081848145,61,0,
quiet_0,93,1776779287.2337894,55.9382438659668,1998.1276988983154,60,0,
quiet_0,136,1776779332.3114147,39.52836990356445,1917.1416759490967,64,0,
quiet_0,275,1776779448.367108,74.80907440185547,1850.0986099243164,63,0,
quiet_0,145,1776779339.4599068,71.42782211303711,1531.125783920288,64,0,
quiet_0,229,1776779404.9511294,78.25899124145508,1768.1407928466797,61,0,
quiet_0,302,1776779481.1381855,63.37738037109375,1961.2195491790771,59,0,
quiet_0,317,1776779493.63145,59.02385711669922,1948.3795166015625,62,0,
quiet_0,94,1776779293.4665902,82.75246620178223,1495.786428451538,58,0,
quiet_0,267,1776779440.4263637,44.805288314819336,1856.9023609161377,58,0,
quiet_0,170,1776779356.4587188,58.22944641113281,1195.1520442962646,52,0,
quiet_0,279,1776779458.2992277,148.33712577819824,1785.2897644042969,61,0,
quiet_0,305,1776779484.4380646,57.65104293823242,2286.1082553863525,62,0,
quiet_0,16,1776779212.0989852,64.84198570251465,1417.2098636627197,62,0,
quiet_0,254,1776779430.665296,55.57894706726074,1354.0899753570557,64,0,
quiet_0,39,1776779238.240682,51.52273178100586,1835.557460784912,64,0,
